Unnamed: 0,time,well,value,serial_number,plate_number,sample_number,row,column,replicate_number,name,substrate_concentration,enzyme_concentration,sample_type
1244,326,M1,292.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1245,346,M1,297.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1246,366,M1,301.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1247,386,M1,307.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1248,406,M1,310.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1249,426,M1,312.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1250,446,M1,316.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1251,466,M1,322.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1252,486,M1,326.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1253,506,M1,328.0,21062324,1,5,M,1,1,dad_t1_cys,6.25,0.05,sample
1254,6,M2,235.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1255,26,M2,235.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1256,46,M2,241.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1257,66,M2,241.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1258,86,M2,245.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1259,106,M2,247.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1260,126,M2,249.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1261,146,M2,253.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1262,166,M2,258.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1263,186,M2,260.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1264,206,M2,263.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1265,226,M2,266.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1266,246,M2,268.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1267,266,M2,272.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1268,286,M2,274.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1269,306,M2,279.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1270,326,M2,283.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1271,346,M2,288.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1272,366,M2,290.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1273,386,M2,290.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1274,406,M2,298.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1275,426,M2,301.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1276,446,M2,303.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1277,466,M2,311.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1278,486,M2,313.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1279,506,M2,316.0,21062324,1,13,M,2,2,dad_t1_cys,6.25,0.05,sample
1280,6,M3,269.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1281,26,M3,269.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1282,46,M3,272.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1283,66,M3,275.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1284,86,M3,276.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1285,106,M3,278.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1286,126,M3,282.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1287,146,M3,285.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1288,166,M3,288.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1289,186,M3,290.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1290,206,M3,294.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1291,226,M3,296.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1292,246,M3,301.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1293,266,M3,301.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1294,286,M3,307.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1295,306,M3,310.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1296,326,M3,310.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1297,346,M3,317.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1298,366,M3,321.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1299,386,M3,323.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1300,406,M3,326.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1301,426,M3,330.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1302,446,M3,334.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1303,466,M3,340.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1304,486,M3,341.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1305,506,M3,346.0,21062324,1,21,M,3,3,dad_t1_cys,6.25,0.05,sample
1460,6,M10,258.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1461,26,M10,255.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1462,46,M10,259.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1463,66,M10,256.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1464,86,M10,255.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1465,106,M10,257.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1466,126,M10,256.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1467,146,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1468,166,M10,256.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1469,186,M10,258.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1470,206,M10,255.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1471,226,M10,257.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1472,246,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1473,266,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1474,286,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1475,306,M10,253.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1476,326,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1477,346,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1478,366,M10,252.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1479,386,M10,254.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1480,406,M10,253.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1481,426,M10,257.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1482,446,M10,252.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1483,466,M10,256.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1484,486,M10,252.0,21062324,1,77,M,10,1,negative_control,6.25,0.0,negative_control
1485,6,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1486,26,M11,237.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1487,46,M11,238.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1488,66,M11,239.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1489,86,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1490,106,M11,237.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1491,126,M11,237.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1492,146,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1493,166,M11,235.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1494,186,M11,235.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1495,206,M11,235.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1496,226,M11,234.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1497,246,M11,235.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1498,266,M11,237.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1499,286,M11,234.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1500,306,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1501,326,M11,235.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1502,346,M11,237.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1503,366,M11,235.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1504,386,M11,234.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1505,406,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1506,426,M11,237.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1507,446,M11,238.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1508,466,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1509,486,M11,236.0,21062324,1,85,M,11,2,negative_control,6.25,0.0,negative_control
1510,6,M12,277.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1511,26,M12,276.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1512,46,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1513,66,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1514,86,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1515,106,M12,280.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1516,126,M12,279.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1517,146,M12,279.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1518,166,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1519,186,M12,280.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1520,206,M12,279.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1521,226,M12,276.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1522,246,M12,276.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1523,266,M12,279.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1524,286,M12,277.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1525,306,M12,280.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1526,326,M12,276.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1527,346,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1528,366,M12,279.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1529,386,M12,276.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1530,406,M12,276.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1531,426,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1532,446,M12,278.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1533,466,M12,277.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1534,486,M12,280.0,21062324,1,93,M,12,3,negative_control,6.25,0.0,negative_control
1535,6,N1,236.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1536,26,N1,238.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1537,46,N1,240.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1538,66,N1,239.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1539,86,N1,243.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1540,106,N1,245.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1541,126,N1,248.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1542,146,N1,249.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1543,166,N1,253.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1544,186,N1,255.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1545,206,N1,258.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1546,226,N1,261.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1547,246,N1,262.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1548,266,N1,263.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1549,286,N1,266.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1550,306,N1,269.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1551,326,N1,273.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1552,346,N1,275.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1553,366,N1,279.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1554,386,N1,280.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1555,406,N1,283.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1556,426,N1,285.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1557,446,N1,289.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1558,466,N1,291.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1559,486,N1,293.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1560,506,N1,296.0,21062324,1,6,N,1,1,dad_t1_cys,3.125,0.05,sample
1561,6,N2,233.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1562,26,N2,234.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1563,46,N2,236.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1564,66,N2,238.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1565,86,N2,240.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1566,106,N2,243.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1567,126,N2,243.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1568,146,N2,242.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1569,166,N2,246.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1570,186,N2,250.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1571,206,N2,251.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1572,226,N2,256.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1573,246,N2,254.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1574,266,N2,257.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1575,286,N2,260.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1576,306,N2,262.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1577,326,N2,263.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1578,346,N2,267.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1579,366,N2,265.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1580,386,N2,269.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1581,406,N2,271.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1582,426,N2,274.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1583,446,N2,276.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1584,466,N2,279.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1585,486,N2,282.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1586,506,N2,283.0,21062324,1,14,N,2,2,dad_t1_cys,3.125,0.05,sample
1587,6,N3,240.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1588,26,N3,239.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1589,46,N3,243.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1590,66,N3,245.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1591,86,N3,248.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1592,106,N3,251.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1593,126,N3,250.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1594,146,N3,253.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1595,166,N3,254.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1596,186,N3,254.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1597,206,N3,258.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1598,226,N3,260.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1599,246,N3,264.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1600,266,N3,264.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1601,286,N3,265.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1602,306,N3,269.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1603,326,N3,269.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1604,346,N3,272.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1605,366,N3,275.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1606,386,N3,278.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1607,406,N3,281.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1608,426,N3,284.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1609,446,N3,285.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1610,466,N3,286.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1611,486,N3,290.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1612,506,N3,291.0,21062324,1,22,N,3,3,dad_t1_cys,3.125,0.05,sample
1767,6,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1768,26,N10,235.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1769,46,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1770,66,N10,239.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1771,86,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1772,106,N10,236.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1773,126,N10,236.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1774,146,N10,232.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1775,166,N10,237.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1776,186,N10,234.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1777,206,N10,234.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1778,226,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1779,246,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1780,266,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1781,286,N10,232.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1782,306,N10,234.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1783,326,N10,236.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1784,346,N10,232.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1785,366,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1786,386,N10,232.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1787,406,N10,233.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1788,426,N10,230.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1789,446,N10,234.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1790,466,N10,232.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1791,486,N10,234.0,21062324,1,78,N,10,1,negative_control,3.125,0.0,negative_control
1792,6,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1793,26,N11,239.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1794,46,N11,238.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1795,66,N11,238.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1796,86,N11,235.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1797,106,N11,236.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1798,126,N11,238.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1799,146,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1800,166,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1801,186,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1802,206,N11,236.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1803,226,N11,238.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1804,246,N11,239.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1805,266,N11,236.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1806,286,N11,236.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1807,306,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1808,326,N11,241.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1809,346,N11,238.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1810,366,N11,238.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1811,386,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1812,406,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1813,426,N11,237.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1814,446,N11,239.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1815,466,N11,239.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1816,486,N11,236.0,21062324,1,86,N,11,2,negative_control,3.125,0.0,negative_control
1817,6,N12,276.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1818,26,N12,278.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1819,46,N12,280.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1820,66,N12,277.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1821,86,N12,278.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1822,106,N12,278.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1823,126,N12,279.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1824,146,N12,280.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1825,166,N12,276.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1826,186,N12,278.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1827,206,N12,277.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1828,226,N12,277.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1829,246,N12,275.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1830,266,N12,278.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1831,286,N12,274.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1832,306,N12,280.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1833,326,N12,275.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1834,346,N12,277.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1835,366,N12,275.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1836,386,N12,279.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1837,406,N12,277.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1838,426,N12,278.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1839,446,N12,276.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1840,466,N12,281.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1841,486,N12,279.0,21062324,1,94,N,12,3,negative_control,3.125,0.0,negative_control
1842,6,O1,231.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1843,26,O1,233.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1844,46,O1,233.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1845,66,O1,233.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1846,86,O1,235.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1847,106,O1,236.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1848,126,O1,236.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1849,146,O1,237.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1850,166,O1,236.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1851,186,O1,240.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1852,206,O1,237.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1853,226,O1,239.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1854,246,O1,242.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1855,266,O1,242.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1856,286,O1,243.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1857,306,O1,242.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1858,326,O1,245.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1859,346,O1,246.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
1860,366,O1,247.0,21062324,1,7,O,1,1,dad_t1_cys,1.5625,0.05,sample
